UMAP_1,UMAP_2,Record_ID,Population_Stratum,Week End,ZIP Code,Latitude,Longitude,Case Rate - Cumulative
12.863473,5.1194696,7063.0,Q1_Low,2021-08-21,60602,41.883136,-87.628309,9485.5
3.3874438,16.899763,7064.0,Q1_Low,2022-01-29,60603,41.880112,-87.625473,21294.7
12.867707,5.125614,7065.0,Q2_Medium,2020-04-04,60612,41.88004,-87.687011,390.5
3.0708873,15.777564,7066.0,Q4_Very_High,2021-01-02,60634,41.944967,-87.797373,10271.7
12.888908,5.1231995,7067.0,Q4_Very_High,2021-01-09,60634,41.944967,-87.797373,10716.5
12.893698,5.1255493,7068.0,Q4_Very_High,2021-03-13,60634,41.944967,-87.797373,12356.1
12.886394,5.129962,7069.0,Q4_Very_High,2021-03-20,60634,41.944967,-87.797373,12507.4
12.881628,5.1216235,7070.0,Q4_Very_High,2021-03-27,60634,41.944967,-87.797373,12652.1
15.102425,-0.91850084,7071.0,Q4_Very_High,2021-04-03,60634,41.944967,-87.797373,12840.3
-6.239465,9.9448,7072.0,Q4_Very_High,2021-04-10,60634,41.944967,-87.797373,13071.9
-3.681174,1.654232,7073.0,Q4_Very_High,2021-04-17,60634,41.944967,-87.797373,13223.2
-6.4611516,9.435598,7074.0,Q1_Low,2021-05-08,60666,41.979511,-87.896371,0.0
-2.6311202,11.532969,7075.0,Q4_Very_High,2021-04-24,60634,41.944967,-87.797373,13396.9
5.0877743,9.288992,7076.0,Q4_Very_High,2021-05-08,60634,41.944967,-87.797373,13647.0
12.946076,5.121648,7077.0,Q1_Low,2021-10-09,60604,41.878153,-87.629029,15984.7
12.925589,5.120187,7078.0,Q4_Very_High,2021-05-15,60634,41.944967,-87.797373,13711.4
11.535359,4.753064,7079.0,Q4_Very_High,2021-01-16,60634,41.944967,-87.797373,11038.9
13.014072,5.110087,7080.0,Q4_Very_High,2021-05-22,60634,41.944967,-87.797373,13794.3
-1.3546196,10.61334,7081.0,Q1_Low,2021-01-16,60666,41.979511,-87.896371,0.0
12.923514,5.118464,7082.0,Q4_Very_High,2021-05-29,60634,41.944967,-87.797373,13833.8
6.3494296,13.774437,7083.0,Q4_Very_High,2021-06-05,60634,41.944967,-87.797373,13848.3
14.668307,-4.336628,7084.0,Q4_Very_High,2021-06-12,60634,41.944967,-87.797373,13872.0
11.580467,4.77837,7085.0,Q4_Very_High,2021-06-19,60634,41.944967,-87.797373,13886.4
11.600133,4.7865787,7086.0,Q1_Low,2023-12-30,60666,41.979511,-87.896371,0.0
11.622197,4.794668,7087.0,Q4_Very_High,2021-06-26,60634,41.944967,-87.797373,13893.0
11.621103,4.793353,7088.0,Q4_Very_High,2021-07-10,60634,41.944967,-87.797373,13912.8
13.406455,5.0491905,7089.0,Q4_Very_High,2021-07-17,60634,41.944967,-87.797373,13928.5
13.4287405,5.0838523,7090.0,Q3_High,2021-09-11,60613,41.953742,-87.661343,8842.0
13.472567,5.0521617,7091.0,Q1_Low,2022-02-26,60603,41.880112,-87.625473,21891.0
13.479462,5.047917,7092.0,Q3_High,2022-01-01,60609,41.812017,-87.653382,17655.1
13.559658,4.989094,7093.0,Q3_High,2022-08-06,60619,41.744737,-87.60569,20661.8
13.484436,5.0527687,7094.0,Q4_Very_High,2021-07-24,60634,41.944967,-87.797373,13965.4
13.489008,5.0458994,7095.0,Q4_Very_High,2021-01-23,60634,41.944967,-87.797373,11312.6
15.022707,-0.8784391,7096.0,Q4_Very_High,2021-07-31,60634,41.944967,-87.797373,14048.3
0.19073583,11.085498,7097.0,Q4_Very_High,2021-08-07,60634,41.944967,-87.797373,14179.9
14.430099,-1.2207643,7098.0,Q4_Very_High,2021-08-14,60634,41.944967,-87.797373,14347.0
-3.5728543,6.847077,7099.0,Q4_Very_High,2021-08-21,60634,41.944967,-87.797373,14489.1
13.517731,5.033424,7100.0,Q4_Very_High,2021-08-28,60634,41.944967,-87.797373,14656.2
13.217885,5.0881543,7101.0,Q4_Very_High,2021-09-04,60634,41.944967,-87.797373,14807.6
-4.724486,2.936713,7102.0,Q4_Very_High,2021-09-11,60634,41.944967,-87.797373,14956.2
-1.1598834,-2.4386485,7103.0,Q4_Very_High,2021-09-18,60634,41.944967,-87.797373,15086.5
13.30795,5.0854454,7104.0,Q4_Very_High,2021-09-25,60634,41.944967,-87.797373,15158.9
13.542144,5.0218887,7105.0,Q1_Low,2021-06-26,60604,41.878153,-87.629029,13938.6
-3.5146327,13.381847,7106.0,Q4_Very_High,2021-10-02,60634,41.944967,-87.797373,15291.8
13.512652,5.031954,7107.0,Q4_Very_High,2021-01-30,60634,41.944967,-87.797373,11538.9
13.530323,5.0254607,7108.0,Q4_Very_High,2021-10-09,60634,41.944967,-87.797373,15427.3
13.530145,5.0234733,7109.0,Q4_Very_High,2021-10-16,60634,41.944967,-87.797373,15528.7
13.549222,5.006592,7110.0,Q1_Low,2022-01-15,60666,41.979511,-87.896371,0.0
13.589502,4.9427795,7111.0,Q4_Very_High,2021-10-23,60634,41.944967,-87.797373,15626.0
13.631731,4.859982,7112.0,Q3_High,2020-08-01,60651,41.901964,-87.741017,3290.2
8.911257,-2.40124,7113.0,Q4_Very_High,2021-11-06,60634,41.944967,-87.797373,15905.0
7.002015,-6.121921,7114.0,Q3_High,2023-08-19,60613,41.953742,-87.661343,27168.6
-2.855761,11.277452,7115.0,Q4_Very_High,2020-11-28,60608,41.849879,-87.670366,6598.1
6.207992,7.624513,7116.0,Q2_Medium,2022-12-24,60659,41.990803,-87.703266,27615.2
1.7140968,16.048317,7117.0,Q1_Low,2023-03-04,60606,41.882634,-87.63676,38471.5
14.675035,-4.3130984,7118.0,Q1_Low,2023-12-16,60604,41.878153,-87.629029,62915.6
-2.459937,8.389963,7119.0,Q1_Low,2022-09-10,60605,41.867824,-87.623449,24593.9
3.051483,-10.938895,7120.0,Q2_Medium,2022-05-14,60607,41.876104,-87.652727,23304.4
-1.9287643,19.812777,7121.0,Q4_Very_High,2022-10-15,60623,41.850321,-87.717446,26194.8
14.172869,7.3011537,7122.0,Q4_Very_High,2021-11-13,60634,41.944967,-87.797373,16069.5
1.6708122,-4.0761757,7123.0,Q4_Very_High,2021-11-20,60634,41.944967,-87.797373,16339.2
3.897863,15.873098,7124.0,Q4_Very_High,2021-11-27,60634,41.944967,-87.797373,16534.0
7.7536883,-1.1512558,7125.0,Q4_Very_High,2021-12-04,60634,41.944967,-87.797373,16869.5
4.0295124,16.145828,7126.0,Q4_Very_High,2021-12-11,60634,41.944967,-87.797373,17240.6
9.212936,1.9029754,7127.0,Q4_Very_High,2021-02-06,60634,41.944967,-87.797373,11717.9
9.786153,-7.9966936,7128.0,Q2_Medium,2023-03-18,60707,41.921777,-87.808283,13561.4
13.3208685,5.076845,7129.0,Q4_Very_High,2021-12-18,60634,41.944967,-87.797373,17855.1
14.707723,-4.264119,7130.0,Q1_Low,2020-11-14,60654,41.892485,-87.636354,5053.6
14.70489,-4.268019,7131.0,Q1_Low,2020-06-13,60642,41.899935,-87.657821,836.6
14.728061,-4.232062,7132.0,Q4_Very_High,2021-12-25,60634,41.944967,-87.797373,18907.8
14.758712,-4.200347,7133.0,Q4_Very_High,2022-01-01,60634,41.944967,-87.797373,20847.4
14.724914,-4.2294846,7134.0,Q1_Low,2020-03-14,60602,41.883136,-87.628309,0.0
14.687374,-4.2969565,7135.0,Q1_Low,2021-11-27,60601,41.886262,-87.622844,11134.6
-0.12963891,11.296738,7136.0,Q4_Very_High,2021-02-13,60634,41.944967,-87.797373,11875.8
0.04795715,11.135415,7137.0,Q4_Very_High,2021-02-20,60634,41.944967,-87.797373,11990.3
-7.524061,11.254034,7138.0,Q4_Very_High,2021-02-27,60634,41.944967,-87.797373,12123.2
-3.255765,14.240087,7139.0,Q4_Very_High,2021-03-06,60634,41.944967,-87.797373,12242.9
3.107672,-10.971875,7140.0,Q4_Very_High,2022-01-08,60634,41.944967,-87.797373,22768.6
-5.224957,7.652503,7141.0,Q4_Very_High,2022-03-12,60634,41.944967,-87.797373,25224.0
-0.89866567,20.306925,7142.0,Q1_Low,2023-12-09,60827,41.650765,-87.633087,4538.6
1.7291442,16.06799,7143.0,Q2_Medium,2022-12-03,60607,41.876104,-87.652727,29356.9
-3.544862,-6.1229725,7144.0,Q2_Medium,2022-01-22,60611,41.894734,-87.620291,16563.9
-5.933675,10.544493,7145.0,Q4_Very_High,2022-03-19,60634,41.944967,-87.797373,25267.5
14.660775,-4.3181257,7146.0,Q4_Very_High,2022-03-26,60634,41.944967,-87.797373,25316.1
14.696318,-4.2810845,7147.0,Q4_Very_High,2022-04-02,60634,41.944967,-87.797373,25354.3
14.658731,-4.3242292,7148.0,Q1_Low,2023-05-27,60604,41.878153,-87.629029,60741.7
1.9600539,-1.3083632,7149.0,Q4_Very_High,2022-04-09,60634,41.944967,-87.797373,25449.0
13.339521,5.07204,7150.0,Q4_Very_High,2022-04-16,60634,41.944967,-87.797373,25535.9
14.684101,-4.299666,7151.0,Q4_Very_High,2022-04-23,60634,41.944967,-87.797373,25693.8
13.345228,5.0722184,7152.0,Q4_Very_High,2022-04-30,60634,41.944967,-87.797373,25870.1
13.3608465,5.0697637,7153.0,Q1_Low,2020-10-17,60661,41.882786,-87.644283,2135.8
13.355139,5.0705667,7154.0,Q4_Very_High,2022-05-07,60634,41.944967,-87.797373,26101.7
3.7760592,6.4777117,7155.0,Q4_Very_High,2022-05-14,60634,41.944967,-87.797373,26407.0
13.362058,5.0684648,7156.0,Q4_Very_High,2022-01-15,60634,41.944967,-87.797373,23733.1
-3.737806,7.8649616,7157.0,Q4_Very_High,2022-05-21,60634,41.944967,-87.797373,26634.6
-8.399761,7.4738016,7158.0,Q4_Very_High,2022-05-28,60634,41.944967,-87.797373,26928.1
20.767412,7.9302564,7159.0,Q4_Very_High,2022-06-04,60634,41.944967,-87.797373,27167.6
-3.6519146,8.835437,7160.0,Q4_Very_High,2022-06-11,60634,41.944967,-87.797373,27393.9
2.7831674,-0.8581139,7161.0,Q4_Very_High,2022-06-18,60634,41.944967,-87.797373,27582.1
20.766552,7.930443,7162.0,Q4_Very_High,2022-06-25,60634,41.944967,-87.797373,27799.2
20.76662,7.9312363,7163.0,Q1_Low,2020-05-16,60605,41.867824,-87.623449,556.0
2.7437108,-0.8504612,7164.0,Q4_Very_High,2022-07-02,60634,41.944967,-87.797373,27995.3
0.77574515,15.206434,7165.0,Q4_Very_High,2022-07-09,60634,41.944967,-87.797373,28182.1
2.7720664,-0.852493,7166.0,Q4_Very_High,2022-07-16,60634,41.944967,-87.797373,28378.2
-0.8047434,9.196507,7167.0,Q4_Very_High,2022-07-23,60634,41.944967,-87.797373,28628.2
2.7633598,-0.8277567,7168.0,Q4_Very_High,2022-01-22,60634,41.944967,-87.797373,24381.9
2.758807,-0.84539527,7169.0,Q1_Low,2023-04-08,60606,41.882634,-87.63676,38793.9
2.265269,-10.153816,7170.0,Q1_Low,2021-09-04,60827,41.650765,-87.633087,1424.2
-0.68326515,14.435568,7171.0,Q4_Very_High,2021-08-21,60608,41.849879,-87.670366,10773.3
2.7586975,-0.8473082,7172.0,Q3_High,2022-05-21,60609,41.812017,-87.653382,22286.4
2.7348542,-0.845729,7173.0,Q2_Medium,2021-03-27,60611,41.894734,-87.620291,6476.3
2.7739484,-0.8294713,7174.0,Q4_Very_High,2022-01-22,60617,41.721257,-87.556897,17843.6
-3.5224829,12.938145,7175.0,Q4_Very_High,2022-07-30,60634,41.944967,-87.797373,28901.9
4.6385837,7.9572635,7176.0,Q4_Very_High,2022-08-06,60634,41.944967,-87.797373,29138.8
3.3350987,20.296576,7177.0,Q4_Very_High,2022-08-13,60634,41.944967,-87.797373,29341.4
-9.061376,6.8054366,7178.0,Q4_Very_High,2022-08-20,60634,41.944967,-87.797373,29523.0
-4.2814565,0.6861852,7179.0,Q4_Very_High,2022-08-27,60634,41.944967,-87.797373,29708.5
2.7760415,-0.8500688,7180.0,Q4_Very_High,2022-09-03,60634,41.944967,-87.797373,29921.7
20.767725,7.9300866,7181.0,Q1_Low,2023-01-28,60602,41.883136,-87.628309,38102.9
20.767023,7.930641,7182.0,Q1_Low,2022-09-03,60666,41.979511,-87.896371,0.0
20.767136,7.931645,7183.0,Q4_Very_High,2022-09-10,60634,41.944967,-87.797373,30078.3
-2.9600759,8.429681,7184.0,Q4_Very_High,2022-09-17,60634,41.944967,-87.797373,30203.3
2.8793504,-0.91540253,7185.0,Q1_Low,2021-12-11,60827,41.650765,-87.633087,1921.1
-4.1185317,0.9054381,7186.0,Q4_Very_High,2022-09-24,60634,41.944967,-87.797373,30315.2
-0.7388429,5.1821184,7187.0,Q4_Very_High,2022-10-01,60634,41.944967,-87.797373,30405.9
4.8870535,6.901861,7188.0,Q4_Very_High,2022-01-29,60634,41.944967,-87.797373,24712.2
2.6357718,-10.638605,7189.0,Q4_Very_High,2022-10-08,60634,41.944967,-87.797373,30487.5
-1.1708912,20.214445,7190.0,Q4_Very_High,2022-10-15,60634,41.944967,-87.797373,30571.7
1.5233686,-1.3417693,7191.0,Q2_Medium,2021-05-22,60707,41.921777,-87.808283,5379.0
-4.3682814,10.950698,7192.0,Q4_Very_High,2022-10-29,60634,41.944967,-87.797373,30784.9
4.0851665,-1.7380849,7193.0,Q1_Low,2020-06-06,60646,41.993931,-87.761826,1339.9
4.0812464,-1.7360793,7194.0,Q4_Very_High,2022-11-05,60634,41.944967,-87.797373,30921.8
4.084047,-1.7472588,7195.0,Q4_Very_High,2022-11-12,60634,41.944967,-87.797373,31069.1
-9.053617,6.833796,7196.0,Q4_Very_High,2022-11-19,60634,41.944967,-87.797373,31199.4
4.724298,19.690668,7197.0,Q4_Very_High,2022-11-26,60634,41.944967,-87.797373,31308.6
-1.315784,10.616324,7198.0,Q3_High,2023-10-14,60609,41.812017,-87.653382,28706.4
-0.37409863,11.466553,7199.0,Q1_Low,2022-11-05,60603,41.880112,-87.625473,33986.4
5.6307707,9.92065,7200.0,Q2_Medium,2022-06-11,60607,41.876104,-87.652727,24896.1
3.8439755,6.2964134,7201.0,Q1_Low,2023-07-01,60602,41.883136,-87.628309,39147.9
-4.0175753,14.22983,7202.0,Q2_Medium,2021-02-20,60611,41.894734,-87.620291,6019.9
4.276102,-1.9799864,7203.0,Q2_Medium,2020-10-17,60612,41.88004,-87.687011,3217.6
1.9370168,-0.755144,7204.0,Q4_Very_High,2022-12-03,60634,41.944967,-87.797373,31508.7
8.870709,6.83245,7205.0,Q4_Very_High,2022-12-10,60634,41.944967,-87.797373,31690.2
4.4836574,-2.1775963,7206.0,Q4_Very_High,2022-02-05,60634,41.944967,-87.797373,24866.1
1.9265238,-1.3189915,7207.0,Q4_Very_High,2022-12-17,60634,41.944967,-87.797373,31862.6
-0.427877,-4.550751,7208.0,Q1_Low,2020-07-25,60602,41.883136,-87.628309,1527.3
8.698861,6.754215,7209.0,Q4_Very_High,2022-12-24,60634,41.944967,-87.797373,32036.3
-0.8867052,4.455358,7210.0,Q3_High,2020-04-11,60638,41.787032,-87.771902,275.5
4.7844033,-2.4707067,7211.0,Q4_Very_High,2022-12-31,60634,41.944967,-87.797373,32196.9
4.799721,-2.4837184,7212.0,Q4_Very_High,2022-02-12,60634,41.944967,-87.797373,24987.2
1.2263608,-0.09503881,7213.0,Q4_Very_High,2022-02-19,60634,41.944967,-87.797373,25081.9
4.7493234,-2.4551945,7214.0,Q4_Very_High,2022-02-26,60634,41.944967,-87.797373,25146.4
4.794172,-2.485318,7215.0,Q4_Very_High,2022-03-05,60634,41.944967,-87.797373,25197.7
4.806996,-2.4920917,7216.0,Q4_Very_High,2023-03-11,60634,41.944967,-87.797373,33170.6
4.808196,-2.49443,7217.0,Q4_Very_High,2023-03-18,60634,41.944967,-87.797373,33243.0
17.40839,3.09646,7218.0,Q4_Very_High,2023-03-25,60634,41.944967,-87.797373,33300.9
0.23619373,12.017431,7219.0,Q4_Very_High,2023-04-01,60634,41.944967,-87.797373,33358.8
4.8372645,-2.5112715,7220.0,Q4_Very_High,2023-04-08,60634,41.944967,-87.797373,33399.6
4.869394,-2.532621,7221.0,Q4_Very_High,2023-04-15,60634,41.944967,-87.797373,33457.5
-3.986268,7.555797,7222.0,Q4_Very_High,2023-04-22,60634,41.944967,-87.797373,33503.5
-4.8667173,10.862016,7223.0,Q3_High,2023-07-15,60609,41.812017,-87.653382,28350.3
-4.448994,8.323871,7224.0,Q1_Low,2021-07-31,60606,41.882634,-87.63676,10996.5
-7.0193987,11.019148,7225.0,Q3_High,2022-11-19,60609,41.812017,-87.653382,26163.1
3.8995967,16.521177,7226.0,Q2_Medium,2021-11-13,60611,41.894734,-87.620291,8931.1
0.027833581,8.221945,7227.0,Q4_Very_High,2023-04-29,60634,41.944967,-87.797373,33539.0
-1.7479743,8.474089,7228.0,Q4_Very_High,2023-01-14,60634,41.944967,-87.797373,32457.4
-6.3560014,11.36704,7229.0,Q1_Low,2022-04-16,60601,41.886262,-87.622844,28865.4
4.8893857,-2.5448177,7230.0,Q2_Medium,2021-02-06,60653,41.819261,-87.611244,6831.0
4.319478,-2.0319617,7231.0,Q4_Very_High,2023-01-21,60634,41.944967,-87.797373,32557.4
4.9185038,-2.5611677,7232.0,Q4_Very_High,2023-05-06,60634,41.944967,-87.797373,33581.2
4.932688,-2.5715027,7233.0,Q1_Low,2022-07-02,60604,41.878153,-87.629029,53196.9
-1.5863552,8.41691,7234.0,Q4_Very_High,2023-05-13,60634,41.944967,-87.797373,33625.9
-1.030693,7.8911877,7235.0,Q4_Very_High,2023-05-20,60634,41.944967,-87.797373,33644.3
5.209574,-2.6970878,7236.0,Q4_Very_High,2023-05-27,60634,41.944967,-87.797373,33657.5
5.230185,-2.7217247,7237.0,Q4_Very_High,2023-06-03,60634,41.944967,-87.797373,33675.9
-6.0894427,10.523359,7238.0,Q4_Very_High,2023-06-10,60634,41.944967,-87.797373,33690.4
2.7414174,-10.7365,7239.0,Q4_Very_High,2023-06-17,60634,41.944967,-87.797373,33702.2
-3.478746,8.931082,7240.0,Q3_High,2020-11-14,60609,41.812017,-87.653382,6646.1
-5.679657,2.497091,7241.0,Q2_Medium,2021-08-07,60610,41.90455,-87.63581,9759.3
2.7991157,16.79225,7242.0,Q2_Medium,2021-06-26,60611,41.894734,-87.620291,7194.8
0.4835621,-1.6807123,7243.0,Q4_Very_High,2020-07-11,60618,41.946699,-87.703343,1589.1
-1.6375868,20.005184,7244.0,Q2_Medium,2022-03-26,60707,41.921777,-87.808283,9860.8
-3.0129678,8.490602,7245.0,Q4_Very_High,2023-10-07,60634,41.944967,-87.797373,34256.2
5.2214794,-2.7074578,7246.0,Q2_Medium,2020-03-07,60611,41.894734,-87.620291,0.0
-0.7133852,14.41793,7247.0,Q1_Low,2022-04-30,60827,41.650765,-87.633087,3198.4
5.2255344,-2.7034128,7248.0,Q1_Low,2020-03-21,60666,41.979511,-87.896371,0.0
-4.7413125,10.905855,7249.0,Q3_High,2022-08-20,60626,42.009469,-87.669834,22861.5
2.728537,14.932324,7250.0,Q3_High,2021-10-30,60628,41.694192,-87.621537,10107.3
5.59356,-4.379846,7251.0,Q2_Medium,2020-05-16,60707,41.921777,-87.808283,704.3
5.549967,-4.487083,7252.0,Q3_High,2022-11-05,60628,41.694192,-87.621537,22558.6
-1.7348509,19.952682,7253.0,Q2_Medium,2020-08-22,60707,41.921777,-87.808283,1206.4
5.072872,7.590875,7254.0,Q4_Very_High,2021-02-13,60632,41.810038,-87.711251,13507.4
3.183696,15.765299,7255.0,Q2_Medium,2023-08-05,60621,41.776931,-87.638812,25821.2
3.0196962,16.878511,7256.0,Q4_Very_High,2023-01-28,60634,41.944967,-87.797373,32652.1
-1.6813549,4.7773414,7257.0,Q4_Very_High,2023-09-02,60634,41.944967,-87.797373,34020.7
-0.35983595,7.3901615,7258.0,Q4_Very_High,2023-09-09,60634,41.944967,-87.797373,34087.8
-6.439181,9.512801,7259.0,Q4_Very_High,2023-09-16,60634,41.944967,-87.797373,34143.0
5.549063,-4.4873757,7260.0,Q4_Very_High,2023-09-23,60634,41.944967,-87.797373,34178.6
-8.970199,0.6935698,7261.0,Q4_Very_High,2023-09-30,60634,41.944967,-87.797373,34216.7
7.8251276,-2.9942372,7262.0,Q4_Very_High,2023-10-14,60634,41.944967,-87.797373,34304.9
4.1987605,-3.3214138,7263.0,Q1_Low,2021-03-27,60606,41.882634,-87.63676,9222.8
0.19726431,-7.5906124,7264.0,Q1_Low,2021-05-29,60606,41.882634,-87.63676,10319.3
-5.6197968,2.5370097,7265.0,Q1_Low,2023-06-10,60606,41.882634,-87.63676,39148.7
-1.2962567,10.976374,7266.0,Q1_Low,2023-02-25,60604,41.878153,-87.629029,58695.7
11.008529,-5.339736,7267.0,Q1_Low,2022-03-19,60827,41.650765,-87.633087,3170.4
-0.9492925,8.416451,7268.0,Q2_Medium,2021-09-18,60607,41.876104,-87.652727,10300.4
-0.17718776,11.281584,7269.0,Q1_Low,2021-02-13,60666,41.979511,-87.896371,0.0
-1.9865171,5.066101,7270.0,Q2_Medium,2022-02-19,60707,41.921777,-87.808283,9807.3
-1.3276644,10.734286,7271.0,Q1_Low,2020-03-07,60633,41.653147,-87.556037,0.0
5.6279507,-4.297084,7272.0,Q1_Low,2022-11-05,60602,41.883136,-87.628309,36173.6
4.833397,6.8377156,7273.0,Q4_Very_High,2023-10-21,60634,41.944967,-87.797373,34340.4
-2.000963,9.698761,7274.0,Q4_Very_High,2023-10-28,60634,41.944967,-87.797373,34375.9
0.19863449,-7.588988,7275.0,Q4_Very_High,2023-11-04,60634,41.944967,-87.797373,34414.1
0.1901558,-7.5892353,7276.0,Q3_High,2020-04-18,60628,41.694192,-87.621537,616.0
0.12667722,-7.5897813,7277.0,Q4_Very_High,2023-02-04,60634,41.944967,-87.797373,32741.6
-1.2362869,11.04424,7278.0,Q4_Very_High,2023-11-11,60634,41.944967,-87.797373,34462.8
-1.6052129,8.511197,7279.0,Q4_Very_High,2023-02-11,60634,41.944967,-87.797373,32820.6
-0.1050547,-7.5800714,7280.0,Q4_Very_High,2023-02-18,60634,41.944967,-87.797373,32918.0
-0.064903975,-7.588954,7281.0,Q4_Very_High,2023-02-25,60634,41.944967,-87.797373,33014.0
0.577522,12.060071,7282.0,Q3_High,2020-03-07,60651,41.901964,-87.741017,0.0
-0.36053938,14.613929,7283.0,Q4_Very_High,2023-03-04,60634,41.944967,-87.797373,33099.5
-3.2587845,14.242455,7284.0,Q1_Low,2021-02-27,60605,41.867824,-87.623449,6104.9
-5.3980513,2.6374557,7285.0,Q1_Low,2022-06-04,60605,41.867824,-87.623449,21345.3
-0.08269,-7.5880237,7286.0,Q4_Very_High,2024-01-20,60634,41.944967,-87.797373,35186.5
8.494426,-4.6443005,7287.0,Q2_Medium,2020-08-15,60607,41.876104,-87.652727,2020.9
-5.816099,2.6517212,7288.0,Q2_Medium,2020-10-17,60636,41.77599,-87.668597,3748.1
-0.10539827,-7.579307,7289.0,Q4_Very_High,2024-01-13,60634,41.944967,-87.797373,35147.0
-0.21685606,-7.5521736,7290.0,Q4_Very_High,2024-01-27,60634,41.944967,-87.797373,35216.8
-1.568592,8.343449,7291.0,Q2_Medium,2020-08-29,60636,41.77599,-87.668597,3145.7
-6.7189164,6.615092,7292.0,Q2_Medium,2022-08-06,60707,41.921777,-87.808283,11462.4
-0.5791222,-7.4197187,7293.0,Q2_Medium,2020-10-24,60636,41.77599,-87.668597,3890.9
-0.5717732,-7.4172506,7294.0,Q1_Low,2020-06-20,60661,41.882786,-87.644283,473.5
-0.6124046,-7.4065976,7295.0,Q2_Medium,2020-09-05,60636,41.77599,-87.668597,3229.5
-2.9899375,8.653525,7296.0,Q2_Medium,2020-09-12,60636,41.77599,-87.668597,3276.1
-0.9680208,5.070251,7297.0,Q1_Low,2023-03-25,60827,41.650765,-87.633087,4398.6
-3.5202951,12.926084,7298.0,Q2_Medium,2023-10-07,60707,41.921777,-87.808283,13954.3
-1.7711353,19.932156,7299.0,Q2_Medium,2020-09-19,60636,41.77599,-87.668597,3341.3
9.020856,6.8678627,7300.0,Q2_Medium,2020-09-26,60636,41.77599,-87.668597,3403.4
6.4768434,-3.4750688,7301.0,Q2_Medium,2020-10-03,60636,41.77599,-87.668597,3481.0
-0.81470263,-7.363529,7302.0,Q1_Low,2022-02-26,60604,41.878153,-87.629029,42455.2
-0.7860916,-7.368076,7303.0,Q3_High,2020-05-23,60644,41.881113,-87.756863,2292.9
-0.76866674,-7.377435,7304.0,Q1_Low,2022-12-10,60666,41.979511,-87.896371,0.0
10.899774,-5.0437274,7305.0,Q1_Low,2023-05-06,60605,41.867824,-87.623449,27490.1
-0.5518112,-7.428338,7306.0,Q2_Medium,2023-11-11,60607,41.876104,-87.652727,31813.7
-0.59502685,-7.385666,7307.0,Q2_Medium,2020-10-10,60636,41.77599,-87.668597,3586.6
-0.33261377,-7.5140133,7308.0,Q4_Very_High,2024-02-03,60634,41.944967,-87.797373,35270.7
-8.8896265,0.24654528,7309.0,Q4_Very_High,2024-02-10,60634,41.944967,-87.797373,35315.5
-4.2873106,8.411324,7310.0,Q4_Very_High,2024-02-17,60634,41.944967,-87.797373,35349.7
4.2456183,19.96275,7311.0,Q1_Low,2020-08-29,60605,41.867824,-87.623449,1210.1
10.0590105,-5.8375583,7312.0,Q2_Medium,2020-10-31,60636,41.77599,-87.668597,4145.6
12.677036,8.601739,7313.0,Q2_Medium,2022-12-31,60607,41.876104,-87.652727,29840.2
8.964994,5.521498,7314.0,Q3_High,2020-09-19,60613,41.953742,-87.661343,1552.5
0.00069189275,14.757001,7315.0,Q4_Very_High,2020-03-14,60614,41.922605,-87.652064,18.2
-2.9269834,9.964565,7316.0,Q1_Low,2022-10-08,60827,41.650765,-87.633087,3996.2
-0.35131446,-7.508541,7317.0,Q1_Low,2020-11-28,60666,41.979511,-87.896371,0.0
-0.36577904,-7.5038223,7318.0,Q2_Medium,2020-04-11,60615,41.801993,-87.602725,312.8
-0.9241431,-7.342466,7319.0,Q1_Low,2022-01-01,60606,41.882634,-87.63676,21476.9
2.6968112,-0.86130416,7320.0,Q2_Medium,2020-11-07,60636,41.77599,-87.668597,4614.5
-0.9829747,-7.325583,7321.0,Q2_Medium,2020-11-14,60636,41.77599,-87.668597,5098.9
-1.0439627,-7.3009567,7322.0,Q2_Medium,2020-11-21,60636,41.77599,-87.668597,5574.0
-0.73791146,7.684325,7323.0,Q1_Low,2023-04-01,60605,41.867824,-87.623449,27293.9
-8.533393,7.4153943,7324.0,Q1_Low,2023-11-18,60666,41.979511,-87.896371,0.0
7.6106453,0.4968354,7325.0,Q1_Low,2020-08-01,60606,41.882634,-87.63676,1483.4
-1.0707554,-7.2927,7326.0,Q1_Low,2020-12-26,60606,41.882634,-87.63676,6836.5
-0.34179384,-7.51185,7327.0,Q2_Medium,2021-04-10,60612,41.88004,-87.687011,9390.6
0.32948261,12.318474,7328.0,Q4_Very_High,2020-03-07,60632,41.810038,-87.711251,0.0
0.9373372,-1.9592918,7329.0,Q1_Low,2023-09-16,60604,41.878153,-87.629029,61764.7
0.9793072,-1.5108317,7330.0,Q2_Medium,2021-01-16,60636,41.77599,-87.668597,8154.5
1.4275248,-1.3996176,7331.0,Q2_Medium,2020-04-11,60636,41.77599,-87.668597,605.5
1.492619,-1.375303,7332.0,Q3_High,2022-12-17,60613,41.953742,-87.661343,25582.2
1.5759593,-1.3465744,7333.0,Q2_Medium,2021-05-22,60636,41.77599,-87.668597,10610.8
1.5717053,-1.3426827,7334.0,Q3_High,2020-03-28,60619,41.744737,-87.60569,213.8
2.5967345,15.150626,7335.0,Q3_High,2021-07-31,60620,41.740873,-87.651656,8620.2
2.983234,8.430481,7336.0,Q3_High,2023-02-11,60613,41.953742,-87.661343,26308.5
