Record_ID,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12
11735.0,0.4470330872299699,0.6263030844881537,0.10673346997646703,0.3620925336035165,0.07188065099457504,0.6095834230275318,0.23017530821534532,0.13699999999999998,0.1252747252747253,0.6997684627453964,0.8055388286720984,0.7383872219424409
11736.0,0.23524747060432047,0.2465713008493518,0.010248235026189935,0.4840023522073666,0.0009041591320072332,0.20741999896078445,0.1989382548306215,0.015,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.9460479711611127
11737.0,0.005797101449275362,0.2465713008493518,0.019205951567600396,0.011927056746226926,0.009945750452079566,0.0028578427369968153,0.0027410009365741025,0.142,0.3340659340659341,0.23047065529743804,0.9026969311744466,0.021337375046009077
11738.0,0.23538419469510527,0.2465713008493518,0.0025810369695589467,0.48428474121839993,0.0022603978300180833,0.20748309419004282,0.19899877872307842,0.147,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.9463022455765631
11739.0,0.23546622914957616,0.2465713008493518,0.003491991194109163,0.4844523127194527,0.00135623869801085,0.20756845832374532,0.19908065532698613,0.065,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.946700330931899
11740.0,0.005687722176647526,0.011122038444345105,0.016397176041903896,0.25943016380114226,0.012658227848101266,0.014706755643311534,0.31271065554296756,0.153,0.06593406593406594,0.7876439027543256,0.6478071055800854,0.4575901538276845
11741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164826709487386,0.021337375046009077
11742.0,0.011894995898277276,0.010496200268216361,0.00015182570409170274,0.5749067883525394,0.0,0.02235241283579652,0.5036196527410991,0.0,0.09230769230769231,0.7959768932871611,0.639376756322747,0.9483362324785127
11743.0,0.16967459666393217,0.2460348681269557,0.03932285735975101,0.3498536076747747,0.0325497287522604,0.22581596977367369,0.2170541897455935,0.147,0.12307692307692308,0.8019239923134478,0.6051200990231393,0.8000450607611642
11744.0,0.07716707683893902,0.28990612427358065,0.11941091626812421,0.13503314967703695,0.011301989150090416,0.16144770147791296,0.1316996463794637,0.018000000000000002,0.07912087912087913,0.8112031122367966,0.6801401712832842,0.32705213000675704
11745.0,0.2354935739677331,0.2465713008493518,0.0021255598572838385,0.484509721474443,0.0004520795660036166,0.20762041910078163,0.1991304783203712,0.036000000000000004,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.947120717404
11746.0,0.23554826360404704,0.2465713008493518,0.0023532984134213924,0.48462143580847816,0.0009041591320072332,0.20767794710392898,0.19918565176329223,0.065,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.9473631117852855
11747.0,0.23565764287667487,0.2465713008493518,0.0022014727093296895,0.4848464160645212,0.0018083182640144665,0.20773176362300227,0.19923724187762493,0.138,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.9477795382459983
11748.0,0.2358490566037736,0.2465713008493518,0.0017459955970545815,0.48524051940958973,0.0031645569620253164,0.20777444568985354,0.1992781801795788,0.304,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.9483362324785127
11749.0,0.23606781514902925,0.2465713008493518,0.0023532984134213924,0.4856904799216758,0.003616636528028933,0.20783197369300088,0.1993333536224998,0.258,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9496770089658826
11750.0,0.2277276456111567,0.2465713008493518,0.025430805435360207,0.46853146853146854,0.016726943942133816,0.19912112057127163,0.1909787003021777,0.11,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9186136375289029
11751.0,0.0005195515449822258,0.323272239606616,0.006604418127989069,0.0008145836856731021,0.0081374321880651,0.00017815123555304824,0.00013032516988904444,0.24100000000000002,0.48131868131868133,0.5101929281235584,0.6374392256567916,0.0015112653987127045
11752.0,0.23623188405797102,0.2465713008493518,0.002049647005237987,0.4860287260997267,0.0027124773960217,0.20788207872800016,0.1993814094949372,0.29600000000000004,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9507301635734808
11753.0,0.030380092972381735,0.1312025033527045,0.028998709481515225,0.11746607065000673,0.0009041591320072332,0.055456995034034305,0.09995955256497606,0.008,0.08571428571428572,0.8037016577832219,0.6565218118560097,0.2721342752324631
11754.0,0.23639595296691276,0.2465713008493518,0.0018219084491004327,0.48636542068980493,0.0027124773960217,0.20792661653688843,0.1994241640045317,0.292,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9514435908883057
11755.0,0.23661471151216845,0.2465713008493518,0.0031124269338799063,0.48681538120189105,0.003616636528028933,0.20800270196040588,0.19949710683031519,0.195,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9528191737915609
